distribution,sample_size,arg1,arg2,ID
normal,1000,94.12295665,47.61290965,8668
uniform,1000,0,40.18504594,8669
weibull,100000,0.485773716,,8670
binomial,100000,123,0.592179068,8671
binomial,100000,20,0.912957292,8672
normal,1000,77.83113398,14.5500655,8673
binomial,100000,670,0.702795859,8674
uniform,1000,0,38.209566,8675
normal,1000,96.84486985,21.61488782,8676
weibull,100000,0.253304495,,8677
uniform,100000,0,33.32974145,8678
uniform,10000,0,32.19029447,8679
weibull,100000,0.980481191,,8680
uniform,100000,0,24.50880081,8681
uniform,100000,0,46.04309455,8682
weibull,10000,0.581860934,,8683
normal,10000,70.19057946,18.64287594,8684
normal,10000,63.11984123,28.03952706,8685
poisson,10000,82,,8686
binomial,1000,118,0.372316378,8687
weibull,10000,0.086672094,,8688
binomial,1000,227,0.581343436,8689
normal,10000,61.07756076,11.11707649,8690
binomial,10000,256,0.953523284,8691
weibull,1000,0.872613078,,8692
binomial,100000,686,0.382530173,8693
normal,1000,24.16379684,19.63929515,8694
poisson,1000,8,,8695
weibull,100000,0.171313816,,8696
binomial,1000,503,0.855997064,8697
normal,100000,29.44151417,37.20184155,8698
poisson,10000,64,,8699
weibull,100000,0.52992066,,8700
poisson,100000,71,,8701
uniform,100000,0,4.308114105,8702
weibull,1000,0.655283661,,8703
binomial,100000,829,0.423056585,8704
normal,10000,7.278704382,43.77143573,8705
normal,10000,97.18100412,24.47867738,8706
poisson,1000,28,,8707
normal,1000,93.27337958,44.62871171,8708
weibull,10000,0.644316366,,8709
poisson,1000,54,,8710
normal,1000,10.50076414,49.54384791,8711
uniform,100000,0,28.7883978,8712
normal,1000,3.164444578,7.50968653,8713
weibull,10000,0.964878796,,8714
binomial,100000,791,0.388777755,8715
weibull,100000,0.738833877,,8716
weibull,1000,0.188895744,,8717
binomial,1000,418,0.414411936,8718
uniform,1000,0,39.23282933,8719
binomial,10000,504,0.249584308,8720
binomial,10000,929,0.304498809,8721
binomial,1000,237,0.161002134,8722
normal,100000,26.97821221,11.08124558,8723
binomial,100000,914,0.937018782,8724
weibull,100000,0.494113261,,8725
poisson,100000,65,,8726
weibull,100000,0.597559499,,8727
binomial,1000,261,0.511329816,8728
binomial,100000,470,0.828525953,8729
weibull,10000,0.330983968,,8730
binomial,100000,173,0.833935939,8731
binomial,1000,459,0.199111537,8732
normal,1000,27.58257959,13.76007599,8733
poisson,100000,51,,8734
weibull,10000,0.772956277,,8735
uniform,100000,0,5.257386326,8736
poisson,100000,81,,8737
binomial,10000,957,0.876514659,8738
weibull,1000,0.998134361,,8739
normal,100000,62.47365409,30.43234784,8740
binomial,10000,550,0.788653777,8741
normal,1000,19.26209123,39.92093769,8742
binomial,1000,894,0.066269433,8743
uniform,10000,0,12.86836222,8744
normal,100000,92.93264201,14.37944935,8745
binomial,1000,797,0.569880781,8746
binomial,1000,996,0.849061189,8747
binomial,1000,600,0.71697913,8748
poisson,100000,70,,8749
binomial,1000,332,0.185646031,8750
poisson,100000,68,,8751
binomial,10000,16,0.22127132,8752
binomial,100000,128,0.915029742,8753
normal,1000,1.849595534,33.37633064,8754
weibull,10000,0.659419161,,8755
binomial,100000,425,0.795446826,8756
uniform,10000,0,2.691442607,8757
poisson,100000,69,,8758
uniform,1000,0,13.06598075,8759
uniform,10000,0,35.33888468,8760
binomial,100000,423,0.752991132,8761
normal,1000,89.45963475,30.13671643,8762
normal,1000,94.63403095,36.40222623,8763
poisson,10000,31,,8764
weibull,1000,0.808164668,,8765
uniform,100000,0,5.60168544,8766
normal,100000,5.048448372,39.21703633,8767
weibull,100000,0.373881542,,8768
uniform,1000,0,30.28710191,8769
binomial,10000,78,0.216629067,8770
normal,10000,98.0670348,35.75750317,8771
weibull,100000,0.271344116,,8772
binomial,10000,461,0.111406294,8773
binomial,100000,912,0.079205929,8774
uniform,10000,0,48.91794176,8775
uniform,1000,0,38.11281303,8776
weibull,100000,0.232679076,,8777
binomial,100000,288,0.497462241,8778
normal,1000,13.80350944,42.60997903,8779
normal,10000,22.68660405,21.62214487,8780
uniform,100000,0,38.75930427,8781
weibull,1000,0.921475219,,8782
weibull,10000,0.586811861,,8783
poisson,10000,89,,8784
normal,10000,24.78219564,17.12403568,8785
poisson,1000,49,,8786
uniform,1000,0,5.388720771,8787
binomial,10000,972,0.200832464,8788
binomial,1000,995,0.063361411,8789
poisson,1000,21,,8790
weibull,100000,0.104319641,,8791
normal,1000,86.93311322,25.25833982,8792
binomial,1000,804,0.601569208,8793
poisson,100000,38,,8794
binomial,10000,52,0.572793688,8795
uniform,10000,0,43.82730151,8796
poisson,1000,17,,8797
binomial,100000,324,0.209314733,8798
poisson,100000,50,,8799
binomial,100000,115,0.285613251,8800
binomial,100000,943,0.665798135,8801
binomial,100000,587,0.566252321,8802
uniform,10000,0,33.88232066,8803
normal,1000,62.11668827,11.55687163,8804
weibull,100000,0.718033893,,8805
binomial,10000,880,0.507554591,8806
weibull,100000,0.218601439,,8807
uniform,10000,0,3.576457587,8808
normal,10000,89.64565515,48.7837133,8809
normal,10000,50.53593458,7.806168026,8810
weibull,1000,0.527591164,,8811
binomial,1000,365,0.092867078,8812
normal,10000,43.78281667,26.00650329,8813
weibull,100000,0.905281688,,8814
binomial,100000,42,0.215547482,8815
uniform,10000,0,18.62350638,8816
poisson,10000,30,,8817
poisson,1000,77,,8818
weibull,10000,0.505126258,,8819
uniform,10000,0,30.24985758,8820
weibull,10000,0.505900298,,8821
uniform,1000,0,26.44750489,8822
poisson,1000,96,,8823
uniform,1000,0,11.88072384,8824
binomial,10000,682,0.584953898,8825
poisson,100000,63,,8826
weibull,10000,0.867652094,,8827
weibull,10000,0.520526746,,8828
normal,1000,70.75597268,1.057667974,8829
binomial,100000,437,0.732732518,8830
normal,10000,17.38574981,21.03934275,8831
poisson,1000,43,,8832
normal,10000,77.56411573,47.96316222,8833
normal,10000,58.03012788,8.444094642,8834
poisson,100000,13,,8835
poisson,1000,16,,8836
uniform,10000,0,32.58449959,8837
weibull,10000,0.339334729,,8838
poisson,1000,9,,8839
binomial,1000,986,0.623448622,8840
binomial,1000,639,0.301577932,8841
poisson,100000,40,,8842
uniform,10000,0,29.28273003,8843
binomial,1000,125,0.320063878,8844
weibull,1000,0.343454832,,8845
poisson,1000,39,,8846
normal,100000,2.507902612,15.21828186,8847
uniform,10000,0,3.468198727,8848
uniform,10000,0,45.82043581,8849
binomial,100000,565,0.194448748,8850
uniform,10000,0,38.24393174,8851
uniform,1000,0,23.64802306,8852
weibull,1000,0.56874553,,8853
uniform,10000,0,31.78778544,8854
poisson,1000,80,,8855
normal,10000,48.13943538,31.34273405,8856
weibull,10000,0.17123822,,8857
normal,1000,94.65285698,6.654739112,8858
weibull,1000,0.339847848,,8859
weibull,10000,0.123129354,,8860
poisson,100000,28,,8861
poisson,100000,7,,8862
weibull,1000,0.76692692,,8863
normal,100000,41.89687057,15.14506752,8864
weibull,100000,0.10782362,,8865
binomial,10000,440,0.230769908,8866
poisson,10000,85,,8867
weibull,1000,0.204016656,,8868
poisson,1000,94,,8869
binomial,10000,597,0.784420774,8870
weibull,10000,0.248288672,,8871
poisson,100000,94,,8872
normal,1000,45.88020563,13.37474696,8873
uniform,100000,0,27.77122046,8874
normal,10000,40.32095708,35.44221768,8875
binomial,100000,336,0.459681201,8876
binomial,100000,541,0.362224419,8877
poisson,10000,95,,8878
poisson,1000,60,,8879
uniform,1000,0,9.017837257,8880
uniform,10000,0,36.64654745,8881
binomial,100000,980,0.911529871,8882
weibull,10000,0.398684637,,8883
normal,10000,92.74609053,15.21362166,8884
uniform,10000,0,34.44940866,8885
poisson,1000,2,,8886
normal,10000,86.08233806,40.56976385,8887
poisson,100000,1,,8888
normal,10000,95.46389863,47.66941056,8889
binomial,1000,423,0.502197034,8890
poisson,1000,16,,8891
poisson,100000,11,,8892
normal,10000,61.49788592,2.03610114,8893
weibull,1000,0.170478905,,8894
uniform,1000,0,10.10261305,8895
normal,100000,48.55584953,43.86754322,8896
uniform,100000,0,37.69871977,8897
normal,100000,28.16241691,6.244945341,8898
uniform,10000,0,25.45906201,8899
binomial,10000,326,0.352119244,8900
uniform,100000,0,43.67200239,8901
normal,100000,54.86443156,28.17917651,8902
normal,1000,15.4969095,36.27232066,8903
uniform,10000,0,31.14748451,8904
binomial,10000,272,0.729390347,8905
normal,10000,86.90252189,13.87144332,8906
normal,100000,23.25865669,24.68162831,8907
uniform,1000,0,20.67398743,8908
poisson,10000,44,,8909
uniform,10000,0,47.22198238,8910
uniform,1000,0,34.103723,8911
poisson,10000,4,,8912
weibull,1000,0.970345006,,8913
uniform,10000,0,1.018163718,8914
weibull,100000,0.749269079,,8915
binomial,100000,75,0.498396455,8916
binomial,10000,146,0.517949578,8917
uniform,1000,0,40.63206986,8918
weibull,100000,0.968311571,,8919
uniform,1000,0,2.013879835,8920
normal,1000,91.02727219,24.13611052,8921
weibull,100000,0.446765037,,8922
weibull,1000,0.860183141,,8923
binomial,1000,572,0.701644988,8924
poisson,1000,11,,8925
normal,100000,18.74527536,2.307279166,8926
weibull,10000,0.942477724,,8927
weibull,1000,0.693636752,,8928
binomial,1000,4,0.508509347,8929
poisson,10000,57,,8930
weibull,1000,0.555615297,,8931
weibull,10000,0.198426721,,8932
binomial,1000,660,0.936672585,8933
poisson,10000,56,,8934
weibull,1000,0.746104539,,8935
uniform,1000,0,17.03598688,8936
binomial,1000,551,0.834003005,8937
binomial,1000,576,0.869020802,8938
weibull,10000,0.114267891,,8939
binomial,1000,719,0.351277045,8940
binomial,10000,500,0.856852389,8941
poisson,100000,68,,8942
poisson,10000,26,,8943
uniform,10000,0,30.84329118,8944
normal,100000,63.22159961,0.305426714,8945
weibull,100000,0.631014658,,8946
poisson,1000,38,,8947
binomial,100000,119,0.545878188,8948
poisson,1000,52,,8949
uniform,1000,0,2.997737962,8950
binomial,100000,229,0.927063927,8951
binomial,100000,106,0.171458123,8952
binomial,1000,144,0.197924626,8953
binomial,1000,699,0.97444267,8954
uniform,100000,0,48.40909521,8955
uniform,10000,0,41.33582975,8956
binomial,10000,954,0.276229048,8957
weibull,100000,0.480749271,,8958
uniform,100000,0,46.90906546,8959
weibull,100000,0.770552674,,8960
poisson,1000,53,,8961
weibull,100000,0.803182353,,8962
poisson,1000,93,,8963
weibull,100000,0.76270904,,8964
weibull,1000,0.007800414,,8965
uniform,10000,0,34.78672257,8966
normal,1000,12.19903819,21.86563388,8967
normal,100000,44.81891191,39.00067985,8968
weibull,1000,0.08808858,,8969
normal,10000,9.410614588,10.69800126,8970
normal,100000,92.2622722,40.76976477,8971
poisson,10000,93,,8972
normal,10000,44.84667779,18.4751612,8973
weibull,100000,0.918452026,,8974
binomial,10000,892,0.359306591,8975
binomial,100000,986,0.446303398,8976
poisson,100000,21,,8977
weibull,1000,0.187344788,,8978
binomial,10000,560,0.493484501,8979
binomial,100000,956,0.258822278,8980
normal,100000,15.76714866,12.22507125,8981
weibull,1000,0.011159299,,8982
normal,100000,5.181285904,39.44592714,8983
weibull,100000,0.575434414,,8984
binomial,10000,904,0.491400235,8985
binomial,100000,930,0.53994133,8986
poisson,1000,9,,8987
weibull,100000,0.783926324,,8988
weibull,100000,0.623172494,,8989
poisson,1000,94,,8990
binomial,100000,686,0.64311964,8991
binomial,100000,83,0.512217779,8992
normal,1000,8.394331309,40.85771342,8993
binomial,1000,473,0.283380193,8994
uniform,1000,0,22.23955509,8995
normal,1000,26.02083627,10.66308813,8996
poisson,10000,59,,8997
binomial,10000,361,0.548632928,8998
binomial,10000,121,0.253993616,8999
weibull,1000,0.829868384,,9000
binomial,100000,2,0.463628943,9001
weibull,10000,0.402323806,,9002
normal,100000,56.31546845,35.39476783,9003
uniform,100000,0,20.09969556,9004
weibull,10000,0.840168673,,9005
normal,1000,78.16412908,37.14495109,9006
weibull,100000,0.264270218,,9007
poisson,100000,84,,9008
normal,100000,11.26220844,47.73041907,9009
poisson,100000,94,,9010
weibull,100000,0.728404752,,9011
binomial,100000,154,0.481825213,9012
uniform,100000,0,46.98344967,9013
poisson,100000,36,,9014
uniform,1000,0,32.53098605,9015
normal,10000,94.6179571,41.40705618,9016
normal,100000,79.53124823,33.63868581,9017
normal,10000,26.84361897,9.307424313,9018
uniform,1000,0,45.48653517,9019
poisson,10000,1,,9020
uniform,10000,0,5.687736735,9021
normal,100000,23.83552191,13.95758018,9022
uniform,10000,0,37.24406495,9023
uniform,10000,0,34.09760722,9024
weibull,10000,0.229959325,,9025
binomial,100000,470,0.813561271,9026
uniform,1000,0,37.01653881,9027
normal,100000,58.89643319,36.95033954,9028
poisson,1000,13,,9029
normal,1000,84.76871097,26.17801369,9030
poisson,1000,31,,9031
poisson,10000,70,,9032
weibull,100000,0.251689626,,9033
uniform,100000,0,28.8262103,9034
uniform,100000,0,29.53672512,9035
normal,10000,48.16326972,10.80346662,9036
normal,1000,14.12422909,6.277409738,9037
weibull,10000,0.622936005,,9038
weibull,1000,0.594504179,,9039
uniform,1000,0,26.32296459,9040
weibull,1000,0.401412177,,9041
uniform,100000,0,7.047772026,9042
uniform,1000,0,35.08011142,9043
weibull,100000,0.869142221,,9044
poisson,100000,85,,9045
binomial,100000,541,0.072196235,9046
normal,10000,3.071058701,5.205061141,9047
weibull,100000,0.464550856,,9048
weibull,1000,0.050515476,,9049
normal,10000,27.53807413,32.09691231,9050
binomial,100000,803,0.560730349,9051
weibull,10000,0.526078806,,9052
binomial,1000,106,0.286785466,9053
weibull,10000,0.349301493,,9054
uniform,1000,0,3.053039326,9055
weibull,1000,0.784038257,,9056
uniform,100000,0,16.27017661,9057
normal,10000,44.47433467,46.21828186,9058
normal,10000,46.70649201,3.604179429,9059
normal,100000,76.77507173,44.63563399,9060
uniform,100000,0,10.73627427,9061
normal,100000,20.01240957,13.93596208,9062
binomial,1000,408,0.304593255,9063
weibull,10000,0.52344412,,9064
weibull,100000,0.369041955,,9065
weibull,1000,0.544955135,,9066
uniform,1000,0,44.70722939,9067
binomial,1000,467,0.699409616,9068
poisson,10000,74,,9069
uniform,1000,0,48.88743907,9070
weibull,1000,0.952821197,,9071
poisson,100000,41,,9072
binomial,100000,160,0.880812509,9073
binomial,10000,782,0.664831816,9074
normal,1000,44.55116858,14.75825802,9075
binomial,10000,252,0.025239058,9076
poisson,100000,52,,9077
weibull,1000,0.36027121,,9078
normal,100000,98.40320223,8.764980836,9079
poisson,1000,56,,9080
weibull,10000,0.828100711,,9081
poisson,10000,35,,9082
poisson,10000,20,,9083
poisson,100000,61,,9084
poisson,1000,25,,9085
uniform,10000,0,27.23326375,9086
uniform,100000,0,28.94560672,9087
weibull,1000,0.280942012,,9088
poisson,100000,43,,9089
weibull,1000,0.76218589,,9090
normal,100000,90.29927632,29.42816752,9091
normal,100000,63.7933659,48.37055986,9092
poisson,100000,98,,9093
uniform,100000,0,33.67749491,9094
poisson,100000,72,,9095
uniform,10000,0,47.97499492,9096
poisson,10000,97,,9097
uniform,1000,0,23.27212339,9098
normal,10000,6.112954081,28.76814827,9099
uniform,1000,0,4.235686175,9100
uniform,1000,0,11.90143213,9101
uniform,100000,0,2.003396896,9102
weibull,1000,0.395053896,,9103
weibull,10000,0.851719737,,9104
binomial,10000,269,0.722013425,9105
binomial,100000,742,0.545753713,9106
poisson,10000,4,,9107
weibull,10000,0.549302371,,9108
weibull,1000,0.252945313,,9109
normal,10000,67.76571963,12.37434238,9110
binomial,1000,689,0.131518527,9111
poisson,100000,74,,9112
poisson,10000,97,,9113
poisson,1000,74,,9114
poisson,1000,41,,9115
poisson,1000,11,,9116
binomial,1000,848,0.302231019,9117
poisson,100000,24,,9118
normal,1000,14.45849103,48.77737742,9119
weibull,100000,0.129121147,,9120
uniform,1000,0,1.13295012,9121
normal,100000,5.686646142,16.56869257,9122
normal,100000,59.51248961,21.38282371,9123
binomial,1000,534,0.024095869,9124
binomial,1000,201,0.375489536,9125
poisson,1000,70,,9126
uniform,10000,0,34.0768496,9127
weibull,10000,0.18264132,,9128
binomial,100000,248,0.420181726,9129
normal,10000,15.39375825,10.01038245,9130
binomial,10000,653,0.833178109,9131
poisson,100000,61,,9132
normal,100000,19.6709683,23.49264734,9133
uniform,100000,0,32.48212666,9134
poisson,1000,59,,9135
binomial,1000,982,0.064414705,9136
poisson,10000,38,,9137
binomial,100000,722,0.03605705,9138
poisson,10000,47,,9139
weibull,1000,0.145101326,,9140
uniform,100000,0,32.40740263,9141
poisson,1000,21,,9142
weibull,100000,0.776892784,,9143
weibull,100000,0.095997589,,9144
weibull,1000,0.306974852,,9145
poisson,1000,85,,9146
normal,1000,2.544124429,26.67534206,9147
normal,10000,49.94101035,22.22577387,9148
normal,1000,78.16546706,9.386683001,9149
binomial,10000,708,0.648688011,9150
weibull,1000,0.785993755,,9151
uniform,1000,0,7.765017124,9152
binomial,1000,530,0.849880277,9153
poisson,10000,34,,9154
normal,1000,69.94632164,41.09508793,9155
weibull,10000,0.356322366,,9156
normal,10000,50.93096062,14.29083925,9157
uniform,100000,0,16.03791014,9158
weibull,1000,0.457941211,,9159
poisson,10000,90,,9160
normal,1000,77.69060144,32.27150603,9161
uniform,1000,0,47.71245684,9162
weibull,10000,0.382179805,,9163
uniform,10000,0,13.30173764,9164
normal,1000,74.05286998,11.99794327,9165
poisson,10000,24,,9166
binomial,1000,387,0.987000429,9167
weibull,10000,0.121696237,,9168
binomial,10000,292,0.17858719,9169
binomial,10000,713,0.002533336,9170
weibull,1000,0.592962625,,9171
poisson,100000,34,,9172
normal,10000,97.48680558,7.588655342,9173
poisson,10000,19,,9174
binomial,10000,871,0.951745491,9175
binomial,100000,124,0.611972758,9176
normal,1000,68.41933102,24.08750703,9177
uniform,100000,0,22.12868311,9178
poisson,1000,43,,9179
poisson,10000,24,,9180
weibull,10000,0.065828167,,9181
poisson,100000,75,,9182
uniform,100000,0,39.99315352,9183
uniform,10000,0,14.78665721,9184
weibull,10000,0.698528487,,9185
uniform,100000,0,10.631112,9186
weibull,100000,0.173543155,,9187
uniform,100000,0,1.83730321,9188
binomial,100000,379,0.451966499,9189
poisson,1000,13,,9190
poisson,1000,90,,9191
poisson,10000,8,,9192
normal,1000,73.17058631,20.12005647,9193
normal,10000,67.61945089,15.20872024,9194
uniform,10000,0,31.13094502,9195
uniform,1000,0,2.362061775,9196
weibull,100000,0.064349477,,9197
weibull,10000,0.391204339,,9198
uniform,10000,0,48.45199873,9199
binomial,100000,834,0.751247178,9200
binomial,1000,19,0.752125099,9201
uniform,1000,0,14.87694244,9202
uniform,10000,0,44.88211218,9203
uniform,10000,0,17.73251284,9204
binomial,10000,146,0.297736983,9205
poisson,10000,44,,9206
weibull,10000,0.393454446,,9207
uniform,10000,0,30.59782697,9208
weibull,10000,0.532117681,,9209
uniform,100000,0,32.53232397,9210
poisson,10000,59,,9211
binomial,1000,929,0.801292777,9212
uniform,10000,0,11.26145382,9213
poisson,10000,15,,9214
uniform,1000,0,43.58886567,9215
normal,100000,44.13732278,22.80194103,9216
binomial,100000,275,0.055251245,9217
weibull,1000,0.567465825,,9218
uniform,1000,0,12.78001739,9219
uniform,10000,0,32.15981633,9220
uniform,10000,0,36.55763065,9221
binomial,100000,307,0.776290757,9222
binomial,100000,182,0.655450596,9223
normal,1000,78.07530573,23.75741064,9224
binomial,10000,792,0.291660114,9225
